Model Size,Dataset Fraction,Epoch,Train Loss,Train Accuracy,Test Accuracy,Test Loss
1,0.6666666666666666,53,0.006846359672066503,94.8325,94.63,0.1662596765253693
1,0.6666666666666666,54,0.006933201449557234,94.895,94.74,0.16539736973121763
1,0.6666666666666666,55,0.007338057953519181,94.875,94.74,0.16263926649466157
1,0.6666666666666666,56,0.00626484791453654,94.9075,94.81,0.1603558988403529
1,0.6666666666666666,57,0.0071728370441034575,95.0925,94.87,0.15924082028213887
1,0.6666666666666666,58,0.006605815011472367,95.1275,94.87,0.15900661749765277
1,0.6666666666666666,59,0.006374965032068685,95.1,94.73,0.15878982016816734
1,0.6666666666666666,60,0.00798233624654837,95.155,94.85,0.1573075604159385
1,0.6666666666666666,61,0.006213819423613076,95.2625,94.98,0.15460909738205372
1,0.6666666666666666,62,0.006272371203754657,95.3575,94.95,0.15275197272188962
1,0.6666666666666666,63,0.005086116361827515,95.22,94.93,0.15254157170187682
1,0.6666666666666666,64,0.004747992411208229,95.4225,95.18,0.1505770180793479
1,0.6666666666666666,65,0.006292628427854361,95.38,95.04,0.14959956533275545
1,0.6666666666666666,66,0.006838263485568781,95.4825,95.17,0.14776105920784174
1,0.6666666666666666,67,0.005860654714579781,95.5575,95.22,0.14814592187758535
1,0.6666666666666666,68,0.006634960230737449,95.55,95.24,0.14648957839701324
1,0.6666666666666666,69,0.006459258889523558,95.66,95.15,0.14607686325907707
1,0.6666666666666666,70,0.006517322942281302,95.6,95.3,0.14548848091624678
1,0.6666666666666666,71,0.005253774741777597,95.67,95.27,0.14479782778769731
1,0.6666666666666666,72,0.006769148055642557,95.7425,95.35,0.1412718040542677
1,0.6666666666666666,73,0.005168116690156559,95.74,95.26,0.1437247480126098
1,0.6666666666666666,74,0.005817034195501583,95.74,95.48,0.14003678556066007
1,0.6666666666666666,75,0.005298324274464537,95.7725,95.48,0.13969196694903074
1,0.6666666666666666,76,0.005585218413759726,95.93,95.5,0.13915808425284923
1,0.6666666666666666,77,0.004512052852124832,95.8075,95.63,0.13990264877211303
1,0.6666666666666666,78,0.005460482340651198,95.76,95.59,0.1368793283146806
1,0.6666666666666666,79,0.005264867513705366,95.925,95.68,0.13693380284821616
1,0.6666666666666666,80,0.006236223271860482,96.0325,95.77,0.13516588090918957
1,0.6666666666666666,81,0.005133953397742475,96.0375,95.71,0.1352514496422373
1,0.6666666666666666,82,0.006149199347907362,95.9875,95.66,0.13491012344369666
1,0.6666666666666666,83,0.005989619789603419,96.025,95.62,0.13330874043749646
1,0.6666666666666666,84,0.0043655368276297474,96.03,95.73,0.1341288758534938
1,0.6666666666666666,85,0.0061847765605670575,96.0725,95.86,0.13349700946127996
1,0.6666666666666666,86,0.004853887096666299,95.9775,95.81,0.13203559042187407
1,0.6666666666666666,87,0.004988716266597041,96.03,95.79,0.13303853871300816
1,0.6666666666666666,88,0.005280763767778683,96.2275,95.87,0.13154546900186687
1,0.6666666666666666,89,0.004711645854690585,96.1425,95.84,0.13205570885911583
1,0.6666666666666666,90,0.004597690408698286,96.0625,95.84,0.13092518207849935
1,0.6666666666666666,91,0.004864360006472554,96.26,95.79,0.1309712241939269
1,0.6666666666666666,92,0.004776002154849208,96.285,95.84,0.13062395445536823
1,0.6666666666666666,93,0.00458324569673203,96.2625,95.84,0.12893661104608328
1,0.6666666666666666,94,0.0045121209666180535,96.2825,95.99,0.1288421885110438
1,0.6666666666666666,95,0.004609960086715107,96.34,95.91,0.12712646443396808
1,0.6666666666666666,96,0.006049053094828853,96.295,96.0,0.12748102007899434
1,0.6666666666666666,97,0.004298127818697938,96.3375,95.86,0.128282937661279
1,0.6666666666666666,98,0.004745368140574081,96.45,95.96,0.12796669591451063
1,0.6666666666666666,99,0.004698543122020392,96.435,95.92,0.12751921307761221
1,0.6666666666666666,100,0.00497658425769486,96.4125,95.96,0.12590129109797998
1,0.6666666666666666,101,0.004267066931381774,96.465,95.97,0.12744127546437084
1,0.6666666666666666,102,0.004648617947825228,96.45,95.85,0.12772232758579777
1,0.6666666666666666,103,0.003786763206076698,96.565,95.96,0.12743521522032097
1,0.6666666666666666,104,0.004620793956918077,96.53,95.93,0.12582322353962808
1,0.6666666666666666,105,0.005284468598735218,96.565,95.95,0.1262647862615995
1,0.6666666666666666,106,0.0042444496347119635,96.465,95.93,0.12555213496787473
1,0.6666666666666666,107,0.004523380436360264,96.5725,95.89,0.12765131603693589
1,0.6666666666666666,108,0.003462270675851895,96.635,96.06,0.12400690677342936
1,0.6666666666666666,109,0.004110287160823901,96.5825,95.96,0.1246778780396562
1,0.6666666666666666,110,0.003997476646504082,96.6175,96.09,0.12370912874583155
1,0.6666666666666666,111,0.004239132895637244,96.5325,96.11,0.12356655633309856
1,0.6666666666666666,112,0.004710037249345749,96.64,96.03,0.12278769005206414
1,0.6666666666666666,113,0.0048839323127422085,96.605,96.06,0.12310708568315022
1,0.6666666666666666,114,0.003878257026116307,96.735,96.19,0.12283267916878686
1,0.6666666666666666,115,0.0043004122666847975,96.7125,96.07,0.12298933951649815
1,0.6666666666666666,116,0.0037053437135851804,96.7775,96.13,0.12177675063256174
1,0.6666666666666666,117,0.004810709375352524,96.735,96.16,0.12303461551200598
1,0.6666666666666666,118,0.004516904893965005,96.8175,96.16,0.12203788207494654
1,0.6666666666666666,119,0.00412368901764242,96.7275,96.18,0.12129229503800161
1,0.6666666666666666,120,0.0036677319032791702,96.7925,96.23,0.12186490598949604
1,0.6666666666666666,121,0.004425691208614709,96.855,96.14,0.11933803294901736
1,0.6666666666666666,122,0.004748031092337526,96.8,96.12,0.12142904512467795
1,0.6666666666666666,123,0.0037190187424897387,96.855,96.27,0.12006866717012599
1,0.6666666666666666,124,0.0033751159620742065,96.915,96.17,0.12018268342246302
1,0.6666666666666666,125,0.00383153287604594,96.9375,96.2,0.11907480641966686
1,0.6666666666666666,126,0.003725515119136332,96.86,96.31,0.11947715032845735
1,0.6666666666666666,127,0.0037189383095445725,96.9225,96.31,0.11902086484478787
1,0.6666666666666666,128,0.004220808299776084,96.8725,96.12,0.12067511245142669
1,0.6666666666666666,129,0.0046812432428328,96.8475,96.23,0.11810173049918377
1,0.6666666666666666,130,0.003415726256161071,96.9525,96.22,0.118744032275863
1,0.6666666666666666,131,0.0029033504295558595,96.9575,96.28,0.1185497392877005
1,0.6666666666666666,132,0.00360348200598083,97.0,96.32,0.11893740726052783
1,0.6666666666666666,133,0.003421773913854989,96.97,96.17,0.11869959965348244
1,0.6666666666666666,134,0.004064332586698258,96.9975,96.34,0.11849314125138335
1,0.6666666666666666,135,0.002969613054785104,97.065,96.22,0.11802557292860001
1,0.6666666666666666,136,0.0038944570639262944,97.0625,96.25,0.11802299182512797
1,0.6666666666666666,137,0.004077426446512484,97.1075,96.34,0.11777683302876539
1,0.6666666666666666,138,0.003390899350563177,97.0875,96.39,0.11968174269422889
1,0.6666666666666666,139,0.003348812484703125,97.075,96.36,0.11724470347049647
1,0.6666666666666666,140,0.0034546764751973626,97.1575,96.28,0.1166647343907971
1,0.6666666666666666,141,0.00329360775292491,97.1575,96.31,0.11897552890586667
1,0.6666666666666666,142,0.0030660444674210047,97.1275,96.33,0.1174497356871143
1,0.6666666666666666,143,0.003707548418936257,97.16,96.29,0.11593394376337528
1,0.6666666666666666,144,0.0029444003555054864,97.1625,96.37,0.1171895703068003
1,0.6666666666666666,145,0.0028253334601180623,97.19,96.37,0.11714913377305493
1,0.6666666666666666,146,0.0028656378846627453,97.1825,96.3,0.11712039006873966
1,0.6666666666666666,147,0.0032345445725483635,97.2325,96.32,0.11643112453632057
1,0.6666666666666666,148,0.004080932444562546,97.155,96.28,0.11720442819409073
1,0.6666666666666666,149,0.0030266069018612275,97.15,96.28,0.11677510363282635
1,0.6666666666666666,150,0.0032588409515805898,97.2775,96.29,0.11654821910895408
1,0.6666666666666666,151,0.0030766632794714966,97.2875,96.44,0.11757363960030488
1,0.6666666666666666,152,0.0030353162259149093,97.3175,96.36,0.11429319591145032
1,0.6666666666666666,153,0.0038309100860604846,97.3775,96.31,0.11625851133139804
1,0.6666666666666666,154,0.002938400418423235,97.2625,96.35,0.1148463772062678
1,0.6666666666666666,155,0.004073991318242238,97.3,96.35,0.11443797713611276
1,0.6666666666666666,156,0.003163527477139863,97.295,96.39,0.11620290025253781
1,0.6666666666666666,157,0.0037205303415132405,97.35,96.37,0.11510907988296822
1,0.6666666666666666,158,0.0028907342459827947,97.3625,96.4,0.11391496842959896
1,0.6666666666666666,159,0.0039441745026043045,97.3825,96.27,0.11528844704967924
1,0.6666666666666666,160,0.0030374772453936527,97.385,96.36,0.1153386195236817
1,0.6666666666666666,161,0.0045571743299405035,97.4175,96.34,0.11454357393668033
1,0.6666666666666666,162,0.0029532427188401784,97.3875,96.45,0.1153360026003793
1,0.6666666666666666,163,0.003303750760305804,97.3875,96.31,0.11550639875349589
1,0.6666666666666666,164,0.003463084419695333,97.405,96.41,0.11408041689603124
1,0.6666666666666666,165,0.004246230799550065,97.465,96.45,0.11459966491791419
1,0.6666666666666666,166,0.0030638979622921625,97.5275,96.49,0.11438121781800874
1,0.6666666666666666,167,0.0028127941627281543,97.44,96.41,0.11336946924566291
1,0.6666666666666666,168,0.0030934042490709324,97.5025,96.45,0.11687785423127935
1,0.6666666666666666,169,0.0030676354044161668,97.48,96.45,0.11365686714067123
1,0.6666666666666666,170,0.0033452762737156104,97.4525,96.35,0.11394014207588044
1,0.6666666666666666,171,0.0029341525282151402,97.48,96.48,0.1136603651259793
1,0.6666666666666666,172,0.003522899751655591,97.5475,96.4,0.11423798945965245
1,0.6666666666666666,173,0.002698460266517755,97.55,96.43,0.11367147582117468
1,0.6666666666666666,174,0.003169486876398611,97.4825,96.38,0.11258782951859757
1,0.6666666666666666,175,0.0034736009023060054,97.485,96.39,0.11363042201031931
1,0.6666666666666666,176,0.0026247842481341987,97.5525,96.47,0.11427187510766089
1,0.6666666666666666,177,0.0031025852805699784,97.455,96.54,0.11264692106749863
1,0.6666666666666666,178,0.00421476508148562,97.5775,96.47,0.11391094398044516
1,0.6666666666666666,179,0.002945288140981342,97.4525,96.54,0.11263169819896575
1,0.6666666666666666,180,0.003826499449464079,97.515,96.54,0.11376731683732942
1,0.6666666666666666,181,0.0032804542646621363,97.6275,96.39,0.11454492341494188
1,0.6666666666666666,182,0.0033525193389802696,97.54,96.54,0.11361612209759187
1,0.6666666666666666,183,0.0037975570740410316,97.58,96.6,0.1127377215179149
1,0.6666666666666666,184,0.002968232388408801,97.6,96.48,0.11272775789024309
1,0.6666666666666666,185,0.002770158167654714,97.6475,96.49,0.11464829942968208
1,0.6666666666666666,186,0.0027001887536086976,97.62,96.5,0.11450128778466023
1,0.6666666666666666,187,0.002559321953322941,97.635,96.51,0.11259906343650072
1,0.6666666666666666,188,0.0028829609695524452,97.685,96.55,0.11216417755873408
1,0.6666666666666666,189,0.0032004153730865485,97.68,96.41,0.1137817214836832
1,0.6666666666666666,190,0.002819568002090667,97.62,96.52,0.1130968819244299
1,0.6666666666666666,191,0.0029132237759070655,97.7275,96.55,0.11231887611967978
1,0.6666666666666666,192,0.002618268114356949,97.705,96.49,0.1135903197398875
1,0.6666666666666666,193,0.0035524861024210626,97.6875,96.57,0.11148989762121346
1,0.6666666666666666,194,0.003054712440806646,97.6675,96.48,0.1115380327112507
1,0.6666666666666666,195,0.0027084115226143086,97.675,96.53,0.11065127210924403
1,0.6666666666666666,196,0.0029512105729823674,97.7,96.51,0.11272850485518575
1,0.6666666666666666,197,0.003231104635916198,97.6825,96.68,0.11028463251888752
1,0.6666666666666666,198,0.00296464192267424,97.72,96.53,0.11198472924763336
1,0.6666666666666666,199,0.003386585012125893,97.755,96.42,0.11190879164612852
1,0.6666666666666666,200,0.003619147791934851,97.79,96.5,0.11105205698288045
1,0.6666666666666666,201,0.002861755551954809,97.7525,96.52,0.11103855702735017
1,0.6666666666666666,202,0.0031132698892214045,97.7575,96.52,0.10892639898462221
1,0.6666666666666666,203,0.003049596019398671,97.8,96.71,0.10982211511640344
1,0.6666666666666666,204,0.002543154949197373,97.82,96.54,0.11071329358615913
1,0.6666666666666666,205,0.0030088950507937908,97.815,96.56,0.10953077543119434
1,0.6666666666666666,206,0.0024742226059825275,97.81,96.52,0.1101830293313833
1,0.6666666666666666,207,0.0024502657341976134,97.8325,96.54,0.10961740470957011
1,0.6666666666666666,208,0.0029623120987472443,97.88,96.46,0.11008475869952235
1,0.6666666666666666,209,0.002397413746403239,97.87,96.56,0.11088155754492618
1,0.6666666666666666,210,0.0032064805563075094,97.7525,96.51,0.11055733111104928
1,0.6666666666666666,211,0.0032917141450194125,97.885,96.54,0.11132268114190083
1,0.6666666666666666,212,0.002982331523165916,97.89,96.61,0.11001620252500288
1,0.6666666666666666,213,0.0025287284560430163,97.845,96.62,0.10819336293963716
1,0.6666666666666666,214,0.002615235680446457,97.835,96.56,0.10873985744547099
1,0.6666666666666666,215,0.0030436192076807966,97.925,96.45,0.10943527563125827
1,0.6666666666666666,216,0.0022658661436349057,97.85,96.52,0.10963600919756572
1,0.6666666666666666,217,0.0023821963729283298,97.9225,96.55,0.10942282468429766
1,0.6666666666666666,218,0.0024841533015711238,97.9125,96.68,0.10917311896104366
1,0.6666666666666666,219,0.0028070415349338,97.915,96.65,0.10825274837843608
1,0.6666666666666666,220,0.002677833429350259,97.9725,96.54,0.11031919072032906
1,0.6666666666666666,221,0.0034417082278873213,97.9125,96.5,0.10908636442036368
1,0.6666666666666666,222,0.002699886814664347,98.0,96.53,0.10977123694377951
1,0.6666666666666666,223,0.002970055251504286,97.9925,96.48,0.11032111722452101
1,0.6666666666666666,224,0.001698956363641035,98.025,96.72,0.1077251467172755
1,0.6666666666666666,225,0.002614588557055202,97.995,96.61,0.10760737652541139
1,0.6666666666666666,226,0.0029465357978313493,97.9425,96.55,0.10763398679613602
1,0.6666666666666666,227,0.003239459468248172,98.0025,96.57,0.10975272268813568
1,0.6666666666666666,228,0.00238647993308858,98.05,96.55,0.10946301136282273
1,0.6666666666666666,229,0.0027029972892409315,98.095,96.43,0.11081654109351803
1,0.6666666666666666,230,0.0026048434475740303,97.9825,96.5,0.11067123884626198
1,0.6666666666666666,231,0.002847895055961685,98.035,96.57,0.10953646837733685
1,0.6666666666666666,232,0.002854389385483897,98.0475,96.47,0.11041610375221353
1,0.6666666666666666,233,0.003049448882333768,98.05,96.54,0.10975207703420892
1,0.6666666666666666,234,0.0028224545426833365,98.1,96.51,0.11066458414425143
1,0.6666666666666666,235,0.0022060230683785278,98.035,96.63,0.11017972638481296
1,0.6666666666666666,236,0.0024535310880159037,98.005,96.6,0.1087414050399093
1,0.6666666666666666,237,0.0028107568335990173,98.11,96.63,0.10850625229883008
1,0.6666666666666666,238,0.0028493274300814436,98.1025,96.45,0.1109277848538477
1,0.6666666666666666,239,0.002249467472275035,98.07,96.58,0.10869420750706922
1,0.6666666666666666,240,0.0025325617470299475,98.095,96.53,0.11036724982084706
1,0.6666666666666666,241,0.0026988742974238655,98.1525,96.65,0.10860917405865621
1,0.6666666666666666,242,0.0025616016048497668,98.09,96.55,0.1078048947674688
1,0.6666666666666666,243,0.0028477479784062114,98.1225,96.57,0.10910879127390218
1,0.6666666666666666,244,0.0021341129685171875,98.1275,96.57,0.1101277762290556
1,0.6666666666666666,245,0.002042978728255525,98.09,96.56,0.10791322456730995
1,0.6666666666666666,246,0.0031903721213626403,98.1175,96.56,0.10953949098009616
1,0.6666666666666666,247,0.0026355082579790213,98.06,96.53,0.10853764811065048
1,0.6666666666666666,248,0.0025187880574419094,98.1075,96.55,0.10735402192105539
1,0.6666666666666666,249,0.003008230431630208,98.0675,96.53,0.10886753715400119
1,0.6666666666666666,250,0.0027058632455218713,98.2325,96.56,0.1091561327513773
1,0.6666666666666666,251,0.003456217549241389,98.1625,96.51,0.11031563263677527
1,0.6666666666666666,252,0.002445454944294101,98.0775,96.58,0.10941402473516064
1,0.6666666666666666,253,0.0017252713025282748,98.26,96.5,0.10959344684670214
1,0.6666666666666666,254,0.0022583521616915923,98.1775,96.51,0.10881601791654248
1,0.6666666666666666,255,0.0022741957618215214,98.1625,96.5,0.11071248925116378
1,0.6666666666666666,256,0.0023763339680890304,98.1275,96.48,0.11093550977297127
1,0.6666666666666666,257,0.00324016727340488,98.19,96.55,0.10876878877053969
1,0.6666666666666666,258,0.0021631506006843364,98.2125,96.6,0.109145414676168
1,0.6666666666666666,259,0.00273434021852363,98.2,96.62,0.10817668558796868
1,0.6666666666666666,260,0.002740324650423976,98.2075,96.61,0.10984151639975608
1,0.6666666666666666,261,0.0023133812751918556,98.125,96.54,0.11018947929900605
1,0.6666666666666666,262,0.0022005060681710227,98.1975,96.6,0.10911294320307206
1,0.6666666666666666,263,0.0022919888373095386,98.185,96.5,0.10983399120013929
1,0.6666666666666666,264,0.0025651299962982203,98.185,96.48,0.10879570468619931
1,0.6666666666666666,265,0.0022253882074460816,98.2725,96.56,0.10945539114909479
1,0.6666666666666666,266,0.0030542934646669287,98.2875,96.54,0.11139794027491007
1,0.6666666666666666,267,0.002426017623263807,98.2775,96.51,0.11190442106395494
1,0.6666666666666666,268,0.0030680947755567563,98.2,96.47,0.11159395740804029
1,0.6666666666666666,269,0.002424786798655987,98.2625,96.54,0.10859299108764389
1,0.6666666666666666,270,0.0018516747078623254,98.17,96.63,0.10839069574722089
1,0.6666666666666666,271,0.0026295992155996755,98.19,96.5,0.10832283971190919
1,0.6666666666666666,272,0.0021784345503337087,98.3375,96.61,0.10854849273135186
1,0.6666666666666666,273,0.0027261324429188293,98.18,96.55,0.10834471084468532
1,0.6666666666666666,274,0.0020813665816935296,98.265,96.56,0.10923058460524772
1,0.6666666666666666,275,0.0025262715110477927,98.28,96.52,0.11297864690975984
1,0.6666666666666666,276,0.0025532661368862127,98.245,96.6,0.10999208799941698
1,0.6666666666666666,277,0.0019109712038843777,98.2425,96.56,0.11011840826977277
1,0.6666666666666666,278,0.00216399674741224,98.275,96.66,0.10870934904756722
1,0.6666666666666666,279,0.0018137691976925054,98.3625,96.61,0.10961505940213101
1,0.6666666666666666,280,0.0024570151865958407,98.365,96.56,0.11174205663526664
1,0.6666666666666666,281,0.0020484156287706697,98.305,96.57,0.11086474212119356
1,0.6666666666666666,282,0.0022831735091087537,98.3325,96.56,0.11131944851658773
1,0.6666666666666666,283,0.0017554739865060813,98.335,96.63,0.10978286465397105
1,0.6666666666666666,284,0.0018900796806755158,98.265,96.59,0.11098977236921201
1,0.6666666666666666,285,0.002154521072824923,98.3725,96.62,0.11055988475534832
1,0.6666666666666666,286,0.0023048393095072848,98.3675,96.5,0.11233951589674689
1,0.6666666666666666,287,0.002013250316579502,98.3625,96.55,0.11154322367161512
1,0.6666666666666666,288,0.002621652498936501,98.34,96.6,0.11174662704172078
1,0.6666666666666666,289,0.0019344945137683576,98.3325,96.54,0.112075219610997
1,0.6666666666666666,290,0.002456544514614553,98.32,96.63,0.11199418783129658
1,0.6666666666666666,291,0.001796601426463348,98.34,96.56,0.11144899592240108
1,0.6666666666666666,292,0.002434832570604242,98.325,96.55,0.11201563886046642
1,0.6666666666666666,293,0.002082053390435708,98.38,96.7,0.11074168161751004
1,0.6666666666666666,294,0.0015229514529244207,98.3675,96.52,0.11028443574527046
1,0.6666666666666666,295,0.0028234526229361755,98.305,96.61,0.1110419748511049
1,0.6666666666666666,296,0.0022675271470325824,98.29,96.57,0.1127672440058086
1,0.6666666666666666,297,0.0025290982446636253,98.33,96.65,0.10924739748006687
1,0.6666666666666666,298,0.001978347321954398,98.3075,96.63,0.11018516157229896
1,0.6666666666666666,299,0.0018101129026268238,98.34,96.59,0.1131572850982775
1,0.6666666666666666,300,0.0022689309566260906,98.35,96.63,0.10932079345773672
1,1.0,1,0.2604212336448718,24.348333333333333,36.13,1.6967584025859832
1,1.0,2,0.1781418979295027,48.67333333333333,56.06,1.1622323447465897
1,1.0,3,0.13781876503023258,62.626666666666665,68.85,0.9043127477169037
1,1.0,4,0.10858806948671972,72.74166666666666,77.64,0.7130627572536469
1,1.0,5,0.08301704581866641,81.05833333333334,84.63,0.5425010526180267
1,1.0,6,0.0658798426199061,85.97333333333333,87.7,0.43317262321710587
1,1.0,7,0.05648017221930693,88.49666666666667,89.81,0.35883614733815195
1,1.0,8,0.05093978755255498,89.99166666666666,90.88,0.31288217566907406
1,1.0,9,0.04344065427017619,90.92666666666666,91.89,0.2786896738782525
1,1.0,10,0.041429096257000336,91.69166666666666,92.74,0.25413964375853537
1,1.0,11,0.03703685117555834,92.28333333333333,93.16,0.2359068202599883
1,1.0,12,0.03518622865809052,92.8,93.54,0.21965996770188212
1,1.0,13,0.03346616055157139,93.17166666666667,93.88,0.20533668350428344
1,1.0,14,0.031493304333071716,93.43333333333334,94.06,0.19733538933098316
1,1.0,15,0.03027359996713809,93.725,94.38,0.18943056385964155
1,1.0,16,0.030493595214413683,93.93333333333334,94.57,0.18162527842447163
1,1.0,17,0.026597332360266623,94.23833333333333,94.77,0.1756457009539008
1,1.0,18,0.026699096353641198,94.37666666666667,94.91,0.1723747939802706
1,1.0,19,0.026467247447098243,94.59833333333333,95.13,0.16655256243422628
1,1.0,20,0.025621775736305506,94.64666666666666,95.44,0.1598806844651699
1,1.0,21,0.0251799347176989,94.86333333333333,95.51,0.15610516455955803
1,1.0,22,0.0230595236107993,95.06,95.51,0.1562839458975941
1,1.0,23,0.02344611296648664,95.12333333333333,95.74,0.14914121254347265
1,1.0,24,0.022838461453091107,95.35666666666667,95.71,0.1467175705637783
1,1.0,25,0.02321388775796524,95.33166666666666,95.8,0.14352515095844864
1,1.0,26,0.021935099684226234,95.56833333333333,95.91,0.13962561069056392
1,1.0,27,0.020430688331249173,95.59166666666667,95.99,0.13768505820073187
1,1.0,28,0.02157245361125037,95.695,96.08,0.13484619720838964
1,1.0,29,0.020299913627760752,95.78666666666666,96.11,0.1325556799257174
1,1.0,30,0.019928444280171955,95.895,96.12,0.13045356346759945
1,1.0,31,0.018565075801633822,95.93666666666667,96.28,0.1263697921205312
1,1.0,32,0.02006544603277117,96.06166666666667,96.23,0.12553841764107346
1,1.0,33,0.01880765870721864,96.19166666666666,96.25,0.12430743361823261
1,1.0,34,0.01978689943676564,96.18833333333333,96.48,0.11987690743990242
1,1.0,35,0.018901314697603682,96.26666666666667,96.38,0.12061675537377596
1,1.0,36,0.017810101424262467,96.31333333333333,96.43,0.11693704134086147
1,1.0,37,0.01745060875789443,96.39,96.37,0.11892955560702831
1,1.0,38,0.016433067075701666,96.49,96.49,0.11380705838557333
1,1.0,39,0.017929447485185636,96.585,96.5,0.11537529964931309
1,1.0,40,0.015900009953136892,96.59333333333333,96.65,0.11176524352049455
1,1.0,41,0.014649264939399416,96.67333333333333,96.63,0.11104580388171598
1,1.0,42,0.016415347430561143,96.67666666666666,96.65,0.1078381699626334
1,1.0,43,0.01691432978743429,96.775,96.64,0.1090362861729227
1,1.0,44,0.015627546922992796,96.80166666666666,96.68,0.10735753181390464
1,1.0,45,0.015306252878961533,96.80833333333334,96.89,0.10340414339210838
1,1.0,46,0.01515747116668138,96.85333333333334,96.88,0.10555778869311325
1,1.0,47,0.015460262952773555,96.91,96.98,0.10146818847861142
1,1.0,48,0.014512846941378579,97.02333333333333,97.01,0.10096846351749264
1,1.0,49,0.01437511762131506,96.97666666666667,96.86,0.10200520996470004
1,1.0,50,0.015867643638142644,96.98333333333333,97.03,0.10134637416689657
1,1.0,51,0.015375959398999398,97.05833333333334,97.06,0.10032430175109766
1,1.0,52,0.013537253938249942,97.13166666666666,97.04,0.09859758003731259
1,1.0,53,0.013891579849379403,97.135,97.02,0.09967006319551729
1,1.0,54,0.013348683047650465,97.205,97.04,0.09748742825584486
1,1.0,55,0.014524270698968281,97.16833333333334,97.15,0.09754720570053906
1,1.0,56,0.014215533873801037,97.22333333333333,97.09,0.09519270043121651
1,1.0,57,0.012947890156907822,97.29333333333334,97.02,0.09932995462557301
1,1.0,58,0.012223230933011977,97.31666666666666,97.1,0.09516923957271502
1,1.0,59,0.01311225689121528,97.33166666666666,97.12,0.09454555015428923
1,1.0,60,0.012000674826662932,97.355,97.14,0.0937591447471641
1,1.0,61,0.013081945613948013,97.42,97.24,0.09269763548392802
1,1.0,62,0.012977356039511877,97.39666666666666,97.23,0.09096335637615993
1,1.0,63,0.01231387533596965,97.45166666666667,97.14,0.09375806968077086
1,1.0,64,0.011720798933493303,97.45,97.19,0.09306479902938009
1,1.0,65,0.013056092361397327,97.43333333333334,97.24,0.09183309598010965
1,1.0,66,0.012429040922189572,97.485,97.22,0.09108494836254977
1,1.0,67,0.011915261605019763,97.49333333333334,97.32,0.09139622580376454
1,1.0,68,0.012378264224526089,97.52166666666666,97.23,0.0895597046369221
1,1.0,69,0.012312240628545473,97.58666666666667,97.33,0.08965480963408481
1,1.0,70,0.010626904428132307,97.61833333333334,97.25,0.09188493174675387
1,1.0,71,0.011205854263704722,97.68333333333334,97.33,0.08947172862419393
1,1.0,72,0.012194391467106113,97.56666666666666,97.35,0.08980103617999703
1,1.0,73,0.010747179269854194,97.685,97.37,0.08840671279234812
1,1.0,74,0.01064866085820742,97.65833333333333,97.3,0.08843039618514012
1,1.0,75,0.010592276671293702,97.72833333333334,97.35,0.08818723209726159
1,1.0,76,0.012092624753237025,97.68833333333333,97.25,0.08906477523152717
1,1.0,77,0.011049045436481423,97.69166666666666,97.34,0.08850338878924958
1,1.0,78,0.011510592752269335,97.79333333333334,97.28,0.08662828909407835
1,1.0,79,0.011152877768219662,97.80333333333333,97.26,0.08706449607270769
1,1.0,80,0.009559741080887536,97.81833333333333,97.33,0.08599147124215961
1,1.0,81,0.010795733706751612,97.80666666666667,97.29,0.08802135881211143
1,1.0,82,0.009903133064429007,97.805,97.34,0.08538065078901128
1,1.0,83,0.011077434118432023,97.76166666666667,97.12,0.0876319368154509
1,1.0,84,0.011204008902631589,97.82833333333333,97.26,0.08674463348230348
1,1.0,85,0.01079781703762154,97.81333333333333,97.31,0.0846997594408458
1,1.0,86,0.00984686886720947,97.885,97.41,0.08362313775811345
1,1.0,87,0.010419238954464763,97.86166666666666,97.37,0.08607076853280887
1,1.0,88,0.009611260983894374,97.88333333333334,97.29,0.08621017061755992
1,1.0,89,0.009562129289833214,97.88333333333334,97.37,0.08387182985257823
1,1.0,90,0.01127159167160548,97.86166666666666,97.38,0.08530437307665124
1,1.0,91,0.009809316825002495,97.93333333333334,97.4,0.0827107076602988
1,1.0,92,0.009700654960199714,97.94333333333333,97.32,0.08555560539243742
1,1.0,93,0.009975113328109417,97.94333333333333,97.47,0.08239495208312292
1,1.0,94,0.008364830336877023,97.93333333333334,97.29,0.08423244109551888
1,1.0,95,0.009905718255049384,97.98666666666666,97.31,0.08366268037992995
1,1.0,96,0.010280173784221159,98.0,97.44,0.08202708262659143
1,1.0,97,0.008816806968849605,97.98666666666666,97.45,0.0830814421508694
1,1.0,98,0.009074517285455264,97.99166666666666,97.3,0.0836364410049282
1,1.0,99,0.010557717240568417,98.045,97.44,0.08330486907274462
1,1.0,100,0.01008808037945266,97.97833333333334,97.39,0.08335146483848803
1,1.0,101,0.00871839000980483,98.095,97.42,0.08303677202318795
1,1.0,102,0.009318445326645237,98.08,97.47,0.08310476466052932
1,1.0,103,0.009427513367236295,98.03833333333333,97.47,0.08225697985501029
1,1.0,104,0.01025206938004697,98.08833333333334,97.44,0.08259721871931106
1,1.0,105,0.008835469587032857,98.10333333333334,97.44,0.08125846474140416
1,1.0,106,0.009057797680197875,98.08166666666666,97.42,0.08277123543230118
1,1.0,107,0.008887338362681841,98.12333333333333,97.55,0.0809739355900092
1,1.0,108,0.009504229509468273,98.10666666666667,97.37,0.08378498651494738
1,1.0,109,0.008413881762449676,98.13333333333334,97.39,0.08324915560777299
